Id,SalePrice
2735,145551.50931311876
2736,137835.38539642544
2737,114275.58102135459
2738,146357.76830978296
2739,159503.88892306888
2740,130610.52933487765
2741,145047.19210725714
2742,151501.06921322935
2743,157853.36126630494
2744,153668.43699727822
2745,134774.08309492882
2746,141175.240705429
2747,155079.42712927714
2748,132104.58205903627
2749,126549.21102004641
2750,131979.45789987018
2751,133298.86406404088
2752,166145.04787662395
2753,146008.47604978713
2754,219321.58928136976
2755,141623.03137563597
2756,92188.01579958184
2757,67374.55420533958
2758,88534.07644333046
2759,164173.46480258624
2760,115753.93825407265
2761,143294.4468829598
2762,150163.85370177063
2763,166235.05888581567
2764,151053.12535715103
2765,278742.5318347955
2766,122171.51412911751
2767,89586.61266467953
2768,124887.10482981938
2769,122805.80788813264
2770,122876.54621136989
2771,98508.97924343769
2772,97133.82630877226
2773,184038.2318938558
2774,146391.83795268912
2775,110902.17690935191
2776,151008.56158577246
2777,136490.48580768282
2778,97983.80117121342
2779,139842.06550437032
2780,91184.57189112662
2781,99076.26077027681
2782,103209.83443324629
2783,109375.19923100308
2784,121816.2154392395
2785,144014.6123522272
2786,61036.542842337876
2787,129168.57538965062
2788,75429.6534500201
2789,163929.4410275488
2790,90949.12799716939
2791,121049.18456827695
2792,57964.56555191187
2793,140997.16572823882
2794,87998.86797871953
2795,119558.76229209124
2796,93619.67880403
2797,193716.00092131295
2798,99734.23926119655
2799,103204.6089540913
2800,67499.2666286118
2801,95652.5952547596
2802,129000.88767547396
2803,165711.42201568992
2804,131297.42860673025
2805,103746.52216460204
2806,88437.42270431481
2807,161081.58139351697
2808,141527.77361263643
2809,138183.6641695667
2810,126109.6496661641
2811,163238.53667914873
2812,155535.43193193426
2813,157532.44404295733
2814,156887.32029437908
2815,88090.15807528928
2816,253082.52676940063
2817,166567.65086808533
2818,140225.4731587349
2819,161938.3892676304
2820,154090.90292500847
2821,95589.59464752345
2822,197838.95258790883
2823,318529.6549168562
2824,185832.58534080416
2825,143692.8648158302
2826,137709.65533704305
2827,139946.42679851572
2828,209420.14453080922
2829,206324.95919398186
2830,239193.32321048836
2831,160753.50249516004
2832,254211.94559962937
2833,302925.2456336273
2834,227332.71922729778
2835,225119.39398220886
2836,188235.06780333898
2837,158116.8924811975
2838,150765.2145543617
2839,170497.4277192462
2840,202831.6337227149
2841,203504.91599385464
2842,233196.58291732
2843,146071.09521300014
2844,165349.98314575024
2845,122936.11706051236
2846,205079.605175842
2847,204067.35704471584
2848,207995.34650997684
2849,196613.6347970115
2850,272579.55838937865
2851,217210.1869018487
2852,238408.23345164565
2853,235082.5331448143
2854,134588.08229183187
2855,198388.99921910954
2856,198627.81123869456
2857,184430.99692608914
2858,201101.57905324455
2859,113518.92924382529
2860,131200.6086649454
2861,122183.1561259688
2862,205482.52225959947
2863,121619.87962914881
2864,246336.4281876048
2865,139358.9679496963
2866,140891.1752998301
2867,102834.79043293139
2868,95960.64517762663
2869,109591.99288767253
2870,116316.12548518096
2871,83762.52745887972
2872,54470.321954382336
2873,103099.73913746211
2874,142175.8865878938
2875,106660.10456510427
2876,168921.82156373432
2877,145305.69504014705
2878,161320.34018378094
2879,145312.3519965547
2880,94281.27508001492
2881,134949.6068890466
2882,175037.05730409385
2883,191109.43117971253
2884,196286.42740935297
2885,192129.02458010422
2886,244862.03737148794
2887,93823.72085373994
2888,146372.7176781035
2889,54842.60924113315
2890,82747.49248906013
2891,140629.4650494535
2892,42826.439491017954
2893,74385.9384853304
2894,59193.84108974978
2895,327935.73090852983
2896,276664.2987506996
2897,225789.70011185878
2898,148062.71256636782
2899,202559.11294152896
2900,161376.43834128993
2901,245848.97936828498
2902,196774.65035059644
2903,339979.3185340486
2904,364375.4102821152
2905,97030.3705446985
2906,190277.9270089297
2907,115768.96087856192
2908,130179.63516884399
2909,159997.97595861804
2910,78012.23217966167
2911,85311.4384664005
2912,155299.4249938737
2913,80978.8217934795
2914,84081.90019342586
2915,93691.484299664
2916,81212.6689177249
2917,165230.9594658554
2918,116880.089275378
2919,220703.0096470212
